Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
04/17/2023,Weekday,Queens,QM4,WB,10,0.22,3
04/17/2023,Weekday,Queens,QM4,WB,11,0.15,3
04/17/2023,Weekday,Queens,QM4,WB,12,0.22,2
04/17/2023,Weekday,Queens,QM4,WB,13,0.09,1
04/17/2023,Weekday,Queens,QM4,WB,14,0.06,2
04/17/2023,Weekday,Queens,QM4,WB,16,0.24,1
04/17/2023,Weekday,Queens,QM4,WB,22,0.04,1
04/17/2023,Weekday,Queens,QM40,EB,7,0.02,1
04/17/2023,Weekday,Queens,QM40,EB,15,0.12,3
04/17/2023,Weekday,Queens,QM40,EB,16,0.13,2
04/17/2023,Weekday,Queens,QM40,EB,17,0.16,6
04/17/2023,Weekday,Queens,QM40,EB,18,0.14,7
04/17/2023,Weekday,Queens,QM40,WB,6,0.2,1
04/17/2023,Weekday,Queens,QM40,WB,7,0.22,4
04/17/2023,Weekday,Queens,QM40,WB,8,0.07,1
04/17/2023,Weekday,Queens,QM42,EB,16,0.17,2
04/17/2023,Weekday,Queens,QM42,EB,17,0.2,6
04/17/2023,Weekday,Queens,QM42,EB,18,0.17,6
04/17/2023,Weekday,Queens,QM42,EB,19,0.12,2
04/17/2023,Weekday,Queens,QM42,WB,7,0.39,8
04/17/2023,Weekday,Queens,QM42,WB,8,0.21,7
04/17/2023,Weekday,Queens,QM44,EB,16,0.18,1
04/17/2023,Weekday,Queens,QM44,EB,17,0.18,3
04/17/2023,Weekday,Queens,QM44,EB,18,0.12,3
04/17/2023,Weekday,Queens,QM44,WB,6,0.25,3
04/17/2023,Weekday,Queens,QM44,WB,7,0.42,4
04/17/2023,Weekday,Queens,QM44,WB,8,0.16,7
04/17/2023,Weekday,Queens,QM44,WB,9,0.15,4
04/17/2023,Weekday,Queens,QM5,EB,0,0.07,1
04/17/2023,Weekday,Queens,QM5,EB,9,0.05,2
04/17/2023,Weekday,Queens,QM5,EB,10,0.08,7
04/17/2023,Weekday,Queens,QM5,EB,11,0.1,5
04/17/2023,Weekday,Queens,QM5,EB,12,0.18,1
04/17/2023,Weekday,Queens,QM5,EB,14,0.23,4
04/17/2023,Weekday,Queens,QM5,EB,15,0.41,3
04/17/2023,Weekday,Queens,QM5,EB,16,0.4,10
04/17/2023,Weekday,Queens,QM5,EB,17,0.45,19
04/17/2023,Weekday,Queens,QM5,EB,18,0.42,13
04/17/2023,Weekday,Queens,QM5,EB,19,0.22,8
04/17/2023,Weekday,Queens,QM5,EB,20,0.28,4
04/17/2023,Weekday,Queens,QM5,EB,21,0.4,3
04/17/2023,Weekday,Queens,QM5,EB,23,0.08,2
04/17/2023,Weekday,Queens,QM5,WB,5,0.59,8
04/17/2023,Weekday,Queens,QM5,WB,6,0.47,14
04/17/2023,Weekday,Queens,QM5,WB,7,0.37,18
04/17/2023,Weekday,Queens,QM5,WB,8,0.38,13
04/17/2023,Weekday,Queens,QM5,WB,9,0.38,8
04/17/2023,Weekday,Queens,QM5,WB,10,0.26,2
04/17/2023,Weekday,Queens,QM5,WB,12,0.25,8
04/17/2023,Weekday,Queens,QM5,WB,13,0.23,5
04/17/2023,Weekday,Queens,QM5,WB,14,0.22,4
04/17/2023,Weekday,Queens,QM5,WB,15,0.02,1
04/17/2023,Weekday,Queens,QM5,WB,17,0.07,1
04/17/2023,Weekday,Queens,QM5,WB,19,0.04,1
04/17/2023,Weekday,Queens,QM6,EB,9,0.05,1
04/17/2023,Weekday,Queens,QM6,EB,10,0.07,2
04/17/2023,Weekday,Queens,QM6,EB,11,0.05,1
04/17/2023,Weekday,Queens,QM6,EB,12,0.18,3
04/17/2023,Weekday,Queens,QM6,EB,13,0.09,2
04/17/2023,Weekday,Queens,QM6,EB,14,0.19,5
04/17/2023,Weekday,Queens,QM6,EB,15,0.44,5
04/17/2023,Weekday,Queens,QM6,EB,16,0.48,7
04/17/2023,Weekday,Queens,QM6,EB,17,0.36,6
04/17/2023,Weekday,Queens,QM6,EB,18,0.24,6
04/17/2023,Weekday,Queens,QM6,EB,19,0.2,5
04/17/2023,Weekday,Queens,QM6,EB,20,0.36,3
04/17/2023,Weekday,Queens,QM6,EB,23,0.17,2
04/17/2023,Weekday,Queens,QM6,WB,5,0.4,5
04/17/2023,Weekday,Queens,QM6,WB,6,0.52,3
04/17/2023,Weekday,Queens,QM6,WB,7,0.3,8
04/17/2023,Weekday,Queens,QM6,WB,8,0.29,6
04/17/2023,Weekday,Queens,QM6,WB,9,0.25,2
04/17/2023,Weekday,Queens,QM6,WB,10,0.25,4
04/17/2023,Weekday,Queens,QM6,WB,11,0.26,2
04/17/2023,Weekday,Queens,QM6,WB,12,0.23,6
04/17/2023,Weekday,Queens,QM6,WB,13,0.16,4
04/17/2023,Weekday,Queens,QM6,WB,14,0.15,4
04/17/2023,Weekday,Queens,QM6,WB,15,0.18,1
04/17/2023,Weekday,Queens,QM6,WB,16,0.18,3
04/17/2023,Weekday,Queens,QM6,WB,17,0.17,5
04/17/2023,Weekday,Queens,QM6,WB,18,0.1,3
04/17/2023,Weekday,Queens,QM6,WB,21,0.05,3
04/17/2023,Weekday,Queens,QM7,EB,14,0.28,4
04/17/2023,Weekday,Queens,QM7,EB,15,0.41,3
04/17/2023,Weekday,Queens,QM7,EB,16,0.35,5
04/17/2023,Weekday,Queens,QM7,EB,17,0.26,3
04/17/2023,Weekday,Queens,QM7,EB,18,0.19,5
04/17/2023,Weekday,Queens,QM7,WB,6,0.4,13
04/17/2023,Weekday,Queens,QM7,WB,7,0.35,13
04/17/2023,Weekday,Queens,QM7,WB,8,0.25,11
04/17/2023,Weekday,Queens,QM7,WB,9,0.22,8
04/17/2023,Weekday,Queens,QM8,EB,16,0.42,3
04/17/2023,Weekday,Queens,QM8,EB,17,0.32,4
04/17/2023,Weekday,Queens,QM8,EB,18,0.4,4
04/17/2023,Weekday,Queens,QM8,WB,5,0.43,2
04/17/2023,Weekday,Queens,QM8,WB,6,0.48,10
04/17/2023,Weekday,Queens,QM8,WB,7,0.35,5
04/17/2023,Weekday,Queens,X63,EB,15,0.54,5
04/17/2023,Weekday,Queens,X63,EB,16,0.25,23
04/17/2023,Weekday,Queens,X63,EB,17,0.35,21
04/17/2023,Weekday,Queens,X63,EB,18,0.21,13
04/17/2023,Weekday,Queens,X63,EB,19,0.25,4
04/17/2023,Weekday,Queens,X63,WB,5,0.59,9
04/17/2023,Weekday,Queens,X63,WB,6,0.48,14
04/17/2023,Weekday,Queens,X63,WB,7,0.37,18
04/17/2023,Weekday,Queens,X63,WB,8,0.23,5
04/17/2023,Weekday,Queens,X64,EB,16,0.39,10
04/17/2023,Weekday,Queens,X64,EB,17,0.37,10
04/17/2023,Weekday,Queens,X64,EB,18,0.24,9
04/17/2023,Weekday,Queens,X64,WB,5,0.55,2
04/17/2023,Weekday,Queens,X64,WB,6,0.43,11
04/17/2023,Weekday,Queens,X64,WB,7,0.25,13
04/17/2023,Weekday,Queens,X64,WB,8,0.17,5
04/17/2023,Weekday,Queens,X68,EB,16,0.34,12
04/17/2023,Weekday,Queens,X68,EB,17,0.32,14
04/17/2023,Weekday,Queens,X68,EB,18,0.31,9
04/17/2023,Weekday,Queens,X68,EB,19,0.18,10
04/17/2023,Weekday,Queens,X68,WB,6,0.38,15
04/17/2023,Weekday,Queens,X68,WB,7,0.34,22
04/17/2023,Weekday,Queens,X68,WB,8,0.17,8
04/17/2023,Weekday,Queens,X68,WB,9,0.17,4
04/17/2023,Weekday,Staten Island,SIM1,NB,5,0.47,36
04/17/2023,Weekday,Staten Island,SIM1,NB,6,0.59,38
04/17/2023,Weekday,Staten Island,SIM1,NB,7,0.57,47
04/17/2023,Weekday,Staten Island,SIM1,NB,8,0.48,12
04/17/2023,Weekday,Staten Island,SIM1,NB,10,0.69,2
04/17/2023,Weekday,Staten Island,SIM1,SB,14,0.59,5
04/17/2023,Weekday,Staten Island,SIM1,SB,15,0.56,36
04/17/2023,Weekday,Staten Island,SIM1,SB,16,0.53,39
04/17/2023,Weekday,Staten Island,SIM1,SB,17,0.55,45
04/17/2023,Weekday,Staten Island,SIM1,SB,18,0.52,31
04/17/2023,Weekday,Staten Island,SIM1,SB,19,0.4,14
04/17/2023,Weekday,Staten Island,SIM1,SB,22,0.09,1
04/17/2023,Weekday,Staten Island,SIM10,NB,4,0.45,23
04/17/2023,Weekday,Staten Island,SIM10,NB,5,0.46,50
04/17/2023,Weekday,Staten Island,SIM10,NB,6,0.58,40
04/17/2023,Weekday,Staten Island,SIM10,NB,7,0.56,27
04/17/2023,Weekday,Staten Island,SIM10,NB,8,0.51,9
04/17/2023,Weekday,Staten Island,SIM10,SB,13,0.61,3
04/17/2023,Weekday,Staten Island,SIM10,SB,14,0.51,25
04/17/2023,Weekday,Staten Island,SIM10,SB,15,0.5,25
04/17/2023,Weekday,Staten Island,SIM10,SB,16,0.63,33
04/17/2023,Weekday,Staten Island,SIM10,SB,17,0.51,42
04/17/2023,Weekday,Staten Island,SIM10,SB,18,0.43,25
04/17/2023,Weekday,Staten Island,SIM10,SB,19,0.33,1
04/17/2023,Weekday,Staten Island,SIM10,SB,21,0.33,1
04/17/2023,Weekday,Staten Island,SIM11,NB,4,0.48,4
04/17/2023,Weekday,Staten Island,SIM11,NB,5,0.49,14
04/17/2023,Weekday,Staten Island,SIM11,NB,6,0.43,24
04/17/2023,Weekday,Staten Island,SIM11,NB,7,0.58,17
04/17/2023,Weekday,Staten Island,SIM11,NB,8,0.39,14
04/17/2023,Weekday,Staten Island,SIM11,NB,9,0.42,4
04/17/2023,Weekday,Staten Island,SIM11,SB,15,0.28,17
04/17/2023,Weekday,Staten Island,SIM11,SB,16,0.33,14
04/17/2023,Weekday,Staten Island,SIM11,SB,17,0.36,14
04/17/2023,Weekday,Staten Island,SIM11,SB,18,0.29,15
04/17/2023,Weekday,Staten Island,SIM15,NB,4,0.35,4
04/17/2023,Weekday,Staten Island,SIM15,NB,5,0.55,9
04/17/2023,Weekday,Staten Island,SIM15,NB,6,0.53,30
04/17/2023,Weekday,Staten Island,SIM15,NB,7,0.41,23
04/17/2023,Weekday,Staten Island,SIM15,NB,8,0.35,13
04/17/2023,Weekday,Staten Island,SIM15,NB,9,0.25,4
04/17/2023,Weekday,Staten Island,SIM15,SB,14,0.67,2
04/17/2023,Weekday,Staten Island,SIM15,SB,15,0.52,8
04/17/2023,Weekday,Staten Island,SIM15,SB,16,0.47,17
04/17/2023,Weekday,Staten Island,SIM15,SB,17,0.34,15
04/17/2023,Weekday,Staten Island,SIM15,SB,18,0.27,15
04/17/2023,Weekday,Staten Island,SIM15,SB,19,0.26,5
04/17/2023,Weekday,Staten Island,SIM1C,NB,0,0.04,5
04/17/2023,Weekday,Staten Island,SIM1C,NB,1,0.07,4
04/17/2023,Weekday,Staten Island,SIM1C,NB,2,0.15,8
04/17/2023,Weekday,Staten Island,SIM1C,NB,3,0.35,10
04/17/2023,Weekday,Staten Island,SIM1C,NB,4,0.5,18
04/17/2023,Weekday,Staten Island,SIM1C,NB,5,0.31,1
04/17/2023,Weekday,Staten Island,SIM1C,NB,6,0.64,1
04/17/2023,Weekday,Staten Island,SIM1C,NB,7,0.42,1
04/17/2023,Weekday,Staten Island,SIM1C,NB,8,0.59,20
04/17/2023,Weekday,Staten Island,SIM1C,NB,9,0.58,31
04/17/2023,Weekday,Staten Island,SIM1C,NB,10,0.5,12
04/17/2023,Weekday,Staten Island,SIM1C,NB,11,0.49,16
04/17/2023,Weekday,Staten Island,SIM1C,NB,12,0.55,18
04/17/2023,Weekday,Staten Island,SIM1C,NB,13,0.65,18
04/17/2023,Weekday,Staten Island,SIM1C,NB,14,0.69,20
04/17/2023,Weekday,Staten Island,SIM1C,NB,15,0.52,17
04/17/2023,Weekday,Staten Island,SIM1C,NB,16,0.42,11
04/17/2023,Weekday,Staten Island,SIM1C,NB,17,0.6,3
04/17/2023,Weekday,Staten Island,SIM1C,NB,18,0.35,5
04/17/2023,Weekday,Staten Island,SIM1C,NB,19,0.4,4
04/17/2023,Weekday,Staten Island,SIM1C,NB,20,0.51,6
04/17/2023,Weekday,Staten Island,SIM1C,NB,21,0.47,5
04/17/2023,Weekday,Staten Island,SIM1C,NB,22,0.43,5
04/17/2023,Weekday,Staten Island,SIM1C,NB,23,0.13,5
04/17/2023,Weekday,Staten Island,SIM1C,SB,0,0.57,21
04/17/2023,Weekday,Staten Island,SIM1C,SB,1,0.21,8
04/17/2023,Weekday,Staten Island,SIM1C,SB,2,0.11,8
04/17/2023,Weekday,Staten Island,SIM1C,SB,3,0.14,5
04/17/2023,Weekday,Staten Island,SIM1C,SB,4,0.12,5
04/17/2023,Weekday,Staten Island,SIM1C,SB,5,0.34,5
04/17/2023,Weekday,Staten Island,SIM1C,SB,6,0.74,4
04/17/2023,Weekday,Staten Island,SIM1C,SB,7,0.59,9
04/17/2023,Weekday,Staten Island,SIM1C,SB,8,0.25,6
04/17/2023,Weekday,Staten Island,SIM1C,SB,9,0.33,6
04/17/2023,Weekday,Staten Island,SIM1C,SB,10,0.34,15
04/17/2023,Weekday,Staten Island,SIM1C,SB,11,0.49,12
04/17/2023,Weekday,Staten Island,SIM1C,SB,12,0.73,14
04/17/2023,Weekday,Staten Island,SIM1C,SB,13,0.65,25
04/17/2023,Weekday,Staten Island,SIM1C,SB,14,0.56,6
04/17/2023,Weekday,Staten Island,SIM1C,SB,15,0.41,3
04/17/2023,Weekday,Staten Island,SIM1C,SB,17,0.36,2
04/17/2023,Weekday,Staten Island,SIM1C,SB,18,0.45,5
04/17/2023,Weekday,Staten Island,SIM1C,SB,19,0.62,28
04/17/2023,Weekday,Staten Island,SIM1C,SB,20,0.61,27
04/17/2023,Weekday,Staten Island,SIM1C,SB,21,0.49,23
04/17/2023,Weekday,Staten Island,SIM1C,SB,22,0.56,23
04/17/2023,Weekday,Staten Island,SIM1C,SB,23,0.54,29
04/17/2023,Weekday,Staten Island,SIM2,NB,4,0.38,9
04/17/2023,Weekday,Staten Island,SIM2,NB,5,0.58,18
04/17/2023,Weekday,Staten Island,SIM2,NB,6,0.52,23
04/17/2023,Weekday,Staten Island,SIM2,NB,7,0.4,36
04/17/2023,Weekday,Staten Island,SIM2,NB,8,0.42,11
04/17/2023,Weekday,Staten Island,SIM2,NB,9,0.27,5
04/17/2023,Weekday,Staten Island,SIM2,SB,13,0.5,3
04/17/2023,Weekday,Staten Island,SIM2,SB,14,0.52,9
04/17/2023,Weekday,Staten Island,SIM2,SB,15,0.46,14
04/17/2023,Weekday,Staten Island,SIM2,SB,16,0.64,18
04/17/2023,Weekday,Staten Island,SIM2,SB,17,0.51,25
04/17/2023,Weekday,Staten Island,SIM2,SB,18,0.29,16
04/17/2023,Weekday,Staten Island,SIM2,SB,19,0.26,12
04/17/2023,Weekday,Staten Island,SIM2,SB,20,0.15,5
04/17/2023,Weekday,Staten Island,SIM22,NB,4,0.51,2
04/17/2023,Weekday,Staten Island,SIM22,NB,5,0.54,19
04/17/2023,Weekday,Staten Island,SIM22,NB,6,0.59,22
04/17/2023,Weekday,Staten Island,SIM22,NB,7,0.54,20
04/17/2023,Weekday,Staten Island,SIM22,NB,8,0.39,12
04/17/2023,Weekday,Staten Island,SIM22,NB,9,0.44,1
04/17/2023,Weekday,Staten Island,SIM22,SB,15,0.45,12
04/17/2023,Weekday,Staten Island,SIM22,SB,16,0.45,22
04/17/2023,Weekday,Staten Island,SIM22,SB,17,0.47,18
04/17/2023,Weekday,Staten Island,SIM22,SB,18,0.28,9
04/17/2023,Weekday,Staten Island,SIM22,SB,19,0.26,4
04/17/2023,Weekday,Staten Island,SIM23,NB,5,0.47,9
04/17/2023,Weekday,Staten Island,SIM23,NB,6,0.6,4
04/17/2023,Weekday,Staten Island,SIM23,NB,7,0.57,10
04/17/2023,Weekday,Staten Island,SIM23,NB,8,0.56,4
04/17/2023,Weekday,Staten Island,SIM23,SB,14,0.57,2
04/17/2023,Weekday,Staten Island,SIM23,SB,15,0.65,1
04/17/2023,Weekday,Staten Island,SIM23,SB,16,0.61,10
04/17/2023,Weekday,Staten Island,SIM23,SB,17,0.56,6
04/17/2023,Weekday,Staten Island,SIM23,SB,18,0.31,5
04/17/2023,Weekday,Staten Island,SIM24,NB,5,0.46,7
04/17/2023,Weekday,Staten Island,SIM24,NB,6,0.62,7
04/17/2023,Weekday,Staten Island,SIM24,NB,7,0.7,8
04/17/2023,Weekday,Staten Island,SIM24,NB,8,0.46,5
04/17/2023,Weekday,Staten Island,SIM24,SB,15,0.45,4
04/17/2023,Weekday,Staten Island,SIM24,SB,16,0.46,9
04/17/2023,Weekday,Staten Island,SIM24,SB,17,0.45,8
04/17/2023,Weekday,Staten Island,SIM24,SB,18,0.2,4
04/17/2023,Weekday,Staten Island,SIM25,NB,4,0.33,7
04/17/2023,Weekday,Staten Island,SIM25,NB,5,0.47,19
04/17/2023,Weekday,Staten Island,SIM25,NB,6,0.51,24
04/17/2023,Weekday,Staten Island,SIM25,NB,7,0.45,22
04/17/2023,Weekday,Staten Island,SIM25,NB,8,0.4,10
04/17/2023,Weekday,Staten Island,SIM25,NB,9,0.33,4
04/17/2023,Weekday,Staten Island,SIM25,SB,15,0.45,16
04/17/2023,Weekday,Staten Island,SIM25,SB,16,0.42,19
04/17/2023,Weekday,Staten Island,SIM25,SB,17,0.42,16
04/17/2023,Weekday,Staten Island,SIM25,SB,18,0.27,16
04/17/2023,Weekday,Staten Island,SIM25,SB,19,0.27,10
04/17/2023,Weekday,Staten Island,SIM25,SB,20,0.2,3
04/17/2023,Weekday,Staten Island,SIM26,NB,4,0.37,7
04/17/2023,Weekday,Staten Island,SIM26,NB,5,0.47,22
04/17/2023,Weekday,Staten Island,SIM26,NB,6,0.39,28
04/17/2023,Weekday,Staten Island,SIM26,NB,7,0.44,18
04/17/2023,Weekday,Staten Island,SIM26,NB,8,0.37,10
04/17/2023,Weekday,Staten Island,SIM26,NB,9,0.51,1
04/17/2023,Weekday,Staten Island,SIM26,SB,14,0.5,13
04/17/2023,Weekday,Staten Island,SIM26,SB,15,0.36,15
04/17/2023,Weekday,Staten Island,SIM26,SB,16,0.47,20
04/17/2023,Weekday,Staten Island,SIM26,SB,17,0.45,13
04/17/2023,Weekday,Staten Island,SIM26,SB,18,0.22,14
04/17/2023,Weekday,Staten Island,SIM26,SB,19,0.24,11
04/17/2023,Weekday,Staten Island,SIM26,SB,20,0.16,5
04/17/2023,Weekday,Staten Island,SIM3,NB,4,0.58,4
04/17/2023,Weekday,Staten Island,SIM3,NB,5,0.56,15
04/17/2023,Weekday,Staten Island,SIM3,NB,6,0.42,24
04/17/2023,Weekday,Staten Island,SIM3,NB,7,0.39,18
04/17/2023,Weekday,Staten Island,SIM3,NB,8,0.31,13
04/17/2023,Weekday,Staten Island,SIM3,NB,9,0.31,4
04/17/2023,Weekday,Staten Island,SIM3,SB,14,0.4,5
04/17/2023,Weekday,Staten Island,SIM3,SB,15,0.39,19
04/17/2023,Weekday,Staten Island,SIM3,SB,16,0.38,20
04/17/2023,Weekday,Staten Island,SIM3,SB,17,0.42,20
04/17/2023,Weekday,Staten Island,SIM3,SB,18,0.42,5
04/17/2023,Weekday,Staten Island,SIM3,SB,21,0.11,1
04/17/2023,Weekday,Staten Island,SIM30,NB,5,0.49,15
04/17/2023,Weekday,Staten Island,SIM30,NB,6,0.5,29
04/17/2023,Weekday,Staten Island,SIM30,NB,7,0.49,13
04/17/2023,Weekday,Staten Island,SIM30,NB,8,0.28,5
04/17/2023,Weekday,Staten Island,SIM30,SB,15,0.66,4
04/17/2023,Weekday,Staten Island,SIM30,SB,16,0.38,24
04/17/2023,Weekday,Staten Island,SIM30,SB,17,0.47,13
04/17/2023,Weekday,Staten Island,SIM30,SB,18,0.28,17
04/17/2023,Weekday,Staten Island,SIM30,SB,19,0.15,3
04/17/2023,Weekday,Staten Island,SIM31,NB,5,0.43,21
04/17/2023,Weekday,Staten Island,SIM31,NB,6,0.54,18
04/17/2023,Weekday,Staten Island,SIM31,NB,7,0.39,23
04/17/2023,Weekday,Staten Island,SIM31,NB,8,0.38,5
04/17/2023,Weekday,Staten Island,SIM31,SB,15,0.52,5
04/17/2023,Weekday,Staten Island,SIM31,SB,16,0.42,17
04/17/2023,Weekday,Staten Island,SIM31,SB,17,0.41,25
04/17/2023,Weekday,Staten Island,SIM31,SB,18,0.37,9
04/17/2023,Weekday,Staten Island,SIM31,SB,19,0.34,3
04/17/2023,Weekday,Staten Island,SIM32,NB,6,0.3,22
04/17/2023,Weekday,Staten Island,SIM32,NB,7,0.44,13
04/17/2023,Weekday,Staten Island,SIM32,NB,8,0.29,16
04/17/2023,Weekday,Staten Island,SIM32,SB,15,0.59,5
04/17/2023,Weekday,Staten Island,SIM32,SB,16,0.41,20
04/17/2023,Weekday,Staten Island,SIM32,SB,17,0.41,15
04/17/2023,Weekday,Staten Island,SIM32,SB,18,0.24,17
04/17/2023,Weekday,Staten Island,SIM32,SB,19,0.1,4
04/17/2023,Weekday,Staten Island,SIM33,NB,5,0.37,13
04/17/2023,Weekday,Staten Island,SIM33,NB,6,0.4,16
04/17/2023,Weekday,Staten Island,SIM33,NB,7,0.35,21
04/17/2023,Weekday,Staten Island,SIM33,NB,8,0.23,14
04/17/2023,Weekday,Staten Island,SIM33,SB,14,0.38,3
04/17/2023,Weekday,Staten Island,SIM33,SB,15,0.24,17
04/17/2023,Weekday,Staten Island,SIM33,SB,16,0.33,18
04/17/2023,Weekday,Staten Island,SIM33,SB,17,0.26,13
04/17/2023,Weekday,Staten Island,SIM33,SB,18,0.22,13
04/17/2023,Weekday,Staten Island,SIM33,SB,19,0.18,3
04/17/2023,Weekday,Staten Island,SIM33C,NB,4,0.35,1
04/17/2023,Weekday,Staten Island,SIM33C,NB,9,0.45,13
04/17/2023,Weekday,Staten Island,SIM33C,NB,10,0.45,7
04/17/2023,Weekday,Staten Island,SIM33C,NB,11,0.39,9
04/17/2023,Weekday,Staten Island,SIM33C,NB,12,0.51,9
04/17/2023,Weekday,Staten Island,SIM33C,NB,13,0.45,7
04/17/2023,Weekday,Staten Island,SIM33C,NB,14,0.66,9
04/17/2023,Weekday,Staten Island,SIM33C,NB,15,0.33,8
04/17/2023,Weekday,Staten Island,SIM33C,NB,16,0.36,4
04/17/2023,Weekday,Staten Island,SIM33C,NB,17,0.22,8
04/17/2023,Weekday,Staten Island,SIM33C,NB,18,0.21,5
04/17/2023,Weekday,Staten Island,SIM33C,NB,19,0.2,5
04/17/2023,Weekday,Staten Island,SIM33C,NB,20,0.35,4
04/17/2023,Weekday,Staten Island,SIM33C,NB,21,0.33,5
04/17/2023,Weekday,Staten Island,SIM33C,NB,22,0.19,5
04/17/2023,Weekday,Staten Island,SIM33C,SB,0,0.56,5
04/17/2023,Weekday,Staten Island,SIM33C,SB,1,0.17,4
04/17/2023,Weekday,Staten Island,SIM33C,SB,7,0.49,8
04/17/2023,Weekday,Staten Island,SIM33C,SB,8,0.45,9
04/17/2023,Weekday,Staten Island,SIM33C,SB,9,0.35,6
04/17/2023,Weekday,Staten Island,SIM33C,SB,10,0.3,7
04/17/2023,Weekday,Staten Island,SIM33C,SB,11,0.33,9
04/17/2023,Weekday,Staten Island,SIM33C,SB,12,0.52,7
04/17/2023,Weekday,Staten Island,SIM33C,SB,13,0.69,7
04/17/2023,Weekday,Staten Island,SIM33C,SB,14,0.56,10
04/17/2023,Weekday,Staten Island,SIM33C,SB,15,0.65,1
04/17/2023,Weekday,Staten Island,SIM33C,SB,18,0.33,3
04/17/2023,Weekday,Staten Island,SIM33C,SB,19,0.39,16
04/17/2023,Weekday,Staten Island,SIM33C,SB,20,0.61,13
04/17/2023,Weekday,Staten Island,SIM33C,SB,21,0.38,13
04/17/2023,Weekday,Staten Island,SIM33C,SB,22,0.29,6
04/17/2023,Weekday,Staten Island,SIM33C,SB,23,0.46,10
04/17/2023,Weekday,Staten Island,SIM34,NB,4,0.45,2
04/17/2023,Weekday,Staten Island,SIM34,NB,5,0.55,13
04/17/2023,Weekday,Staten Island,SIM34,NB,6,0.51,31
04/17/2023,Weekday,Staten Island,SIM34,NB,7,0.43,29
04/17/2023,Weekday,Staten Island,SIM34,NB,8,0.39,20
04/17/2023,Weekday,Staten Island,SIM34,NB,9,0.26,4
04/17/2023,Weekday,Staten Island,SIM34,SB,14,0.39,4
04/17/2023,Weekday,Staten Island,SIM34,SB,15,0.59,11
04/17/2023,Weekday,Staten Island,SIM34,SB,16,0.5,22
04/17/2023,Weekday,Staten Island,SIM34,SB,17,0.45,25
04/17/2023,Weekday,Staten Island,SIM34,SB,18,0.31,19
04/17/2023,Weekday,Staten Island,SIM34,SB,19,0.16,1
04/17/2023,Weekday,Staten Island,SIM35,NB,5,0.35,9
04/17/2023,Weekday,Staten Island,SIM35,NB,6,0.33,20
04/17/2023,Weekday,Staten Island,SIM35,NB,7,0.37,21
04/17/2023,Weekday,Staten Island,SIM35,NB,8,0.25,17
04/17/2023,Weekday,Staten Island,SIM35,NB,9,0.21,2
04/17/2023,Weekday,Staten Island,SIM35,SB,15,0.38,8
04/17/2023,Weekday,Staten Island,SIM35,SB,16,0.52,7
04/17/2023,Weekday,Staten Island,SIM35,SB,17,0.37,16
04/17/2023,Weekday,Staten Island,SIM35,SB,18,0.33,8
04/17/2023,Weekday,Staten Island,SIM35,SB,19,0.26,6
04/17/2023,Weekday,Staten Island,SIM3C,NB,9,0.37,6
04/17/2023,Weekday,Staten Island,SIM3C,NB,10,0.39,12
04/17/2023,Weekday,Staten Island,SIM3C,NB,11,0.34,8
04/17/2023,Weekday,Staten Island,SIM3C,NB,12,0.33,6
04/17/2023,Weekday,Staten Island,SIM3C,NB,13,0.37,10
04/17/2023,Weekday,Staten Island,SIM3C,NB,14,0.45,6
04/17/2023,Weekday,Staten Island,SIM3C,NB,15,0.27,12
04/17/2023,Weekday,Staten Island,SIM3C,NB,16,0.28,6
04/17/2023,Weekday,Staten Island,SIM3C,NB,17,0.19,10
04/17/2023,Weekday,Staten Island,SIM3C,NB,18,0.06,7
04/17/2023,Weekday,Staten Island,SIM3C,NB,19,0.13,5
04/17/2023,Weekday,Staten Island,SIM3C,NB,20,0.18,5
04/17/2023,Weekday,Staten Island,SIM3C,NB,21,0.18,5
04/17/2023,Weekday,Staten Island,SIM3C,NB,22,0.15,2
04/17/2023,Weekday,Staten Island,SIM3C,SB,0,0.53,4
04/17/2023,Weekday,Staten Island,SIM3C,SB,1,0.03,5
04/17/2023,Weekday,Staten Island,SIM3C,SB,9,0.24,1
04/17/2023,Weekday,Staten Island,SIM3C,SB,10,0.21,5
04/17/2023,Weekday,Staten Island,SIM3C,SB,11,0.24,8
04/17/2023,Weekday,Staten Island,SIM3C,SB,12,0.37,10
04/17/2023,Weekday,Staten Island,SIM3C,SB,13,0.52,10
04/17/2023,Weekday,Staten Island,SIM3C,SB,14,0.53,12
04/17/2023,Weekday,Staten Island,SIM3C,SB,18,0.42,8
04/17/2023,Weekday,Staten Island,SIM3C,SB,19,0.53,12
04/17/2023,Weekday,Staten Island,SIM3C,SB,20,0.37,12
04/17/2023,Weekday,Staten Island,SIM3C,SB,21,0.33,13
04/17/2023,Weekday,Staten Island,SIM3C,SB,22,0.36,14
04/17/2023,Weekday,Staten Island,SIM3C,SB,23,0.33,10
04/17/2023,Weekday,Staten Island,SIM4,NB,5,0.5,17
04/17/2023,Weekday,Staten Island,SIM4,NB,6,0.36,36
04/17/2023,Weekday,Staten Island,SIM4,NB,7,0.43,44
04/17/2023,Weekday,Staten Island,SIM4,NB,8,0.4,27
04/17/2023,Weekday,Staten Island,SIM4,SB,15,0.47,9
04/17/2023,Weekday,Staten Island,SIM4,SB,16,0.5,21
